-47.1648 2.26823
-45.946 -3.0226
-45.9866 1.45223
-44.893 -0.483699
-45.3628 2.30418
-45.0991 3.62979
-43.5011 -5.28174
-43.8624 3.02429
-42.7286 -3.97326
-43.1475 4.30772
-41.5507 -6.974
-42.3078 -4.83677
-42.4358 -1.47998
-42.2617 3.47063
-40.9602 -8.12479
-41.0624 2.43184
-40.7615 8.13998
-39.8121 -9.33403
-40.271 -0.606628
-39.8133 1.45647
-38.5497 2.42013
-38.6189 4.14108
-38.714 9.80746
-38.3125 -9.22377
-37.5932 -3.39683
-38.0046 -0.739525
-37.2677 -11.9155
-37.3476 -9.76785
-36.7065 -8.3359
-36.5499 -4.44747
-37.2599 0.297798
-37.3651 12.0202
-36.4301 -13.2953
-36.3422 -2.50001
-35.61 -1.37453
-35.6295 2.57233
-35.5769 5.09389
-36.3369 6.89169
-35.9475 13.0794
-34.9692 -9.74271
-34.5078 -7.92303
-34.7522 0.333239
-33.67 -10.6111
-33.8503 -9.25196
-33.7994 -5.18313
-34.2686 -3.42584
-33.8489 1.01069
-33.9539 5.21927
-34.0285 7.09254
-33.6523 12.9345
-34.1551 15.0985
-32.8245 -14.017
-32.7879 -10.3174
-33.086 -5.80402
-33.3154 0.109106
-32.7596 5.70221
-32.9676 13.5876
-32.6226 16.1861
-32.3887 -17.1384
-31.7242 -9.21162
-32.3102 -6.51564
-31.6726 -5.16852
-32.0635 -2.54136
-31.8142 4.88383
-31.7063 15.048
-31.5951 17.4096
-31.2261 -11.6354
-31.3196 -1.81582
-30.8969 1.99242
-31.278 7.99853
-31.3618 9.86044
-30.5681 12.4085
-30.1057 -16.8412
-30.3488 -13.4275
-29.8528 -11.1364
-30.1686 -9.40885
-29.8413 -0.738222
-29.617 3.12567
-29.9424 6.9262
-30.174 13.2294
-29.6024 18.6361
-28.7167 -17.7256
-29.3853 -15.6345
-29.0509 -11.5135
-29.0261 -7.63482
-29.4004 -6.1171
-28.8429 -3.6909
-29.4485 -2.44658
-28.9104 8.07863
-29.1957 14.3887
-28.8903 18.0257
-27.6702 -19.4299
-27.5763 -17.3304
-27.6732 -13.2092
-27.6217 -11.1557
-28.2425 -4.72174
-28.279 0.698021
-27.8254 5.28226
-28.0988 8.81566
-28.1143 13.0328
-27.9446 14.5146
-27.7626 20.7604
-26.8541 -10.494
-26.7811 4.3019
-27.4671 7.56356
-26.881 12.2003
-27.4943 15.8052
-26.8446 18.3576
-27.1586 20.1673
-25.615 -21.3137
-25.9965 -18.671
-26.1055 -12.7939
-25.5734 -2.94856
-25.6257 19.0892
-24.8956 -20.0294
-24.7045 -17.6349
-24.921 -2.46704
-25.0102 8.01035
-24.6856 9.88466
-25.0869 15.747
-24.7824 20.0737
-24.4257 -18.8592
-24.2802 -14.8698
-23.9633 4.71914
-24.042 17.2802
-23.7384 23.4635
-24.0976 25.0608
-23.022 -22.1399
-22.8935 -15.6346
-23.1264 -14.301
-22.9391 -3.93638
-23.4811 -2.15616
-22.5763 0.101427
-23.052 7.98772
-23.2071 16.3822
-22.6006 18.2476
-22.5534 21.6223
-22.2177 -23.3328
-21.8739 -21.3238
-22.2724 -18.5531
-22.3392 -17.38
-21.8858 -9.42944
-22.2559 -0.587609
-22.4653 2.93184
-21.502 8.53567
-21.8382 13.1998
-21.6107 15.1467
-22.4498 17.2667
-21.7475 26.7979
-20.9089 -26.4466
-21.3427 -24.2559
-20.9109 -22.4419
-20.5748 -16.0309
-20.913 -14.3312
-21.2358 2.13358
-20.5685 5.84755
-20.9774 7.90099
-20.8201 10.1451
-20.7968 13.8329
-20.7408 15.7581
-20.6549 20.3524
-20.832 24.0268
-21.2438 27.5732
-20.1401 -15.4561
-20.4949 -13.0127
-19.7917 -10.6799
-20.309 -5.01635
-20.4156 -1.25514
-19.5384 5.36747
-20.0241 7.25728
-19.9214 11.2365
-19.7124 17.4464
-20.2251 18.7393
-19.7533 22.7772
-19.5623 25.2609
-19.5189 27.3453
-19.8075 28.9565
-18.8995 -26.37
-19.122 -24.363
-18.6193 -19.9176
-18.8317 -17.9711
-18.5568 -15.7318
-19.4617 -13.9851
-19.0474 -10.3398
-19.0662 -8.49457
-19.0381 -4.41582
-19.4528 8.02707
-18.5721 9.60952
-18.7108 29.8742
-17.692 -29.1127
-17.7441 -4.90029
-18.3561 -3.3041
-17.8333 4.81299
-17.6116 6.60223
-18.3003 10.7877
-17.9931 17.2785
-18.2054 21.061
-17.826 27.1294
-16.9096 -29.8824
-17.4232 -23.62
-17.321 -22.1402
-17.1743 -13.6306
-16.6942 -9.75028
-17.1058 -6.22781
-16.5985 -2.0678
-17.2756 7.74607
-17.3739 12.2494
-16.6411 17.6334
-17.3154 19.5028
-16.6914 24.1505
-17.4553 28.4597
-16.6387 31.7073
-15.662 -17.3453
-16.1528 -12.9675
-16.2313 -1.30837
-15.8469 4.71915
-15.9856 6.92641
-16.4495 8.59432
-16.3199 18.8592
-16.0734 30.6034
-14.6309 -32.3407
-15.1043 -28.0443
-15.4795 -18.4469
-15.0809 -12.3162
-14.7216 -9.87721
-15.0385 -8.09102
-14.6968 2.17256
-14.5374 3.97516
-14.5691 8.41685
-14.5991 10.3756
-14.5786 12.4287
-14.6791 14.4684
-15.3118 17.7872
-14.7513 21.5365
-14.628 25.7851
-13.504 -31.1363
-14.2354 -26.699
-14.314 -24.7703
-13.8019 -20.6105
-13.6137 -19.3233
-13.5746 -14.8243
-13.9523 -11.3448
-14.3871 -7.04732
-14.3123 8.74717
-13.5826 11.1279
-13.8845 13.0174
-13.8499 21.1195
-13.8247 29.224
-14.1748 34.834
-13.2565 -34.4754
-13.0823 -32.2877
-13.4868 -26.3551
-13.2754 -17.9583
-13.0828 -11.7605
-13.0366 -7.55876
-13.2853 -2.222
-12.9135 4.37593
-12.8633 22.2402
-12.5491 29.8238
-12.7128 34.0177
-11.7947 -33.2674
-11.6809 -29.027
-12.3328 -22.7241
-12.252 -17.3064
-12.3878 -14.7727
-11.8218 -10.5604
-11.8544 -3.34586
-11.7155 -0.640559
-12.1184 1.36732
-11.6454 2.89005
-12.5 14.6549
-12.4683 16.7671
-11.8525 18.9789
-12.0653 24.814
-12.0318 29.1633
-11.5141 32.7465
-12.3723 34.6011
-11.4174 -38.3577
-10.7309 -32.3555
-11.4645 -18.3424
-10.7693 -13.6724
-11.1201 -5.56104
-10.9924 -4.45991
-11.4324 1.83715
-11.1759 3.60627
-10.6117 6.40705
-10.9414 12.3001
-10.7964 29.7207
-11.4561 32.2283
-10.5308 33.7964
-11.4632 36.1335
-11.1391 38.2398
-9.85316 -37.2937
-9.73508 -32.963
-10.3665 -26.572
-9.75106 -3.05477
-9.69385 0.887466
-10.4657 5.27466
-9.96042 8.82934
-10.0863 13.0632
-9.78249 18.8999
-10.0752 27.0129
-9.55692 32.5866
-9.75077 34.9741
-8.57371 -31.5255
-9.15997 -29.9623
-9.28688 -27.7074
-9.46993 -12.0675
-8.52685 -9.98095
-9.37603 3.54637
-9.44974 5.52086
-9.01454 17.7165
-8.73732 21.8261
-8.67816 23.8562
-9.17069 28.4992
-8.50765 31.73
-8.79733 38.0402
-8.35678 -37.3804
-7.53691 -29.2354
-7.77423 -26.9094
-7.95239 -24.5532
-7.70701 -19.0534
-7.71465 -16.8234
-8.4843 -12.8908
-8.11957 -6.75887
-7.52931 1.17888
-8.26475 3.4447
-8.01155 9.27271
-8.32105 10.5488
-8.21686 21.4095
-7.60768 23.2289
-8.39066 27.1977
-8.48825 33.08
-7.68471 37.2886
-7.85881 38.5468
-6.66495 -40.0373
-7.01626 -28.4192
-7.28735 -26.4626
-7.17802 -23.7649
-6.56866 -21.5998
-6.98861 -19.7559
-7.17332 -17.9674
-7.11824 -9.82165
-7.35012 2.30632
-6.67887 6.39282
-7.40963 7.7148
-7.38062 9.64614
-6.84248 14.1474
-6.63708 20.4521
